Timestamp,Gesture_Label,Voltage
1773477258.3654752,Fist,-0.5711406609043479
1773477258.366475,Fist,-0.5517788941506296
1773477258.3674753,Fist,-0.49369359388947487
1773477258.3684752,Fist,-0.3955939756706357
1773477258.3694751,Fist,-0.27167866844683886
1773477258.370475,Fist,-0.13098316336981952
1773477258.3714752,Fist,0.01229391060769558
1773477258.3724751,Fist,0.14395392453297973
1773477258.373475,Fist,0.24850746500305831
1773477258.3744752,Fist,0.31691904086619616
1773477258.3754752,Fist,0.34144394542090595
1773477258.376475,Fist,0.3220821786671877
1773477258.3774753,Fist,0.2588337406050414
1773477258.3784752,Fist,0.15686176903545856
1773477258.379475,Fist,0.030364892911165953
1773477258.380475,Fist,-0.11033061216585338
1773477258.3814752,Fist,-0.2536076861433685
1773477258.3824751,Fist,-0.38397691561840475
1773477258.383475,Fist,-0.48853045608848333
1773477258.3844752,Fist,-0.5582328164018691
1773477258.3854752,Fist,-0.5853392898570746
1773477258.386475,Fist,-0.5685590920038521
1773477258.3874753,Fist,-0.5117645761929452
1773477258.3884752,Fist,-0.41624652687460184
1773477258.389475,Fist,-0.292331219650805
1773477258.3904753,Fist,-0.15292649902403355
1773477258.3914752,Fist,-0.008358640596270561
1773477258.3924751,Fist,0.1220105888787657
1773477258.393475,Fist,0.22914569824934006
1773477258.3944752,Fist,0.2988480585627258
1773477258.3954751,Fist,0.32466374756768346
1773477258.396475,Fist,0.3065927652642131
1773477258.3974752,Fist,0.24592589610256255
1773477258.3984752,Fist,0.14911706233397126
1773477258.399475,Fist,0.027783324010670185
1773477258.4004753,Fist,-0.10774904326535761
1773477258.4014752,Fist,-0.2445721949916333
1773477258.402475,Fist,-0.36719671776518226
1773477258.403475,Fist,-0.4652963359840214
1773477258.4044752,Fist,-0.5298355584964156
1773477258.4054751,Fist,-0.5517788941506296
1773477258.406475,Fist,-0.5298355584964156
1773477258.4074752,Fist,-0.47175025823526084
1773477258.4084752,Fist,-0.3723598555661738
1773477258.409475,Fist,-0.24586297944188118
1773477258.4104753,Fist,-0.10258590546436608
1773477258.4114752,Fist,0.04198195296339691
1773477258.412475,Fist,0.17364196688868105
1773477258.4134753,Fist,0.2807770762592554
1773477258.4144752,Fist,0.35047943657264113
1773477258.4154751,Fist,0.3775859100278467
1773477258.416475,Fist,0.35693335882388055
1773477258.4174752,Fist,0.29626648966223
1773477258.4184752,Fist,0.19558530254289508
1773477258.419475,Fist,0.06779764196835458
1773477258.4204752,Fist,-0.07289786310866475
1773477258.4214752,Fist,-0.21488415263593197
1773477258.422475,Fist,-0.34396259766072035
1773477258.4234753,Fist,-0.44851613813079894
1773477258.4244752,Fist,-0.5169277139939368
1773477258.4254751,Fist,-0.5440341874491423
1773477258.426475,Fist,-0.5246724206954241
1773477258.4274752,Fist,-0.46271476708352566
1773477258.4284751,Fist,-0.3659059333149344
1773477258.429475,Fist,-0.23940905719064176
1773477258.4304752,Fist,-0.09613198321312666
1773477258.4314752,Fist,0.04972665966488421
1773477258.432475,Fist,0.18396824249066412
1773477258.4334753,Fist,0.2911033518612385
1773477258.4344752,Fist,0.3620964966248721
1773477258.435475,Fist,0.38920297008007765
1773477258.436475,Fist,0.3698412033263594
1773477258.4374752,Fist,0.30917433416470885
1773477258.4384751,Fist,0.20591157814487815
1773477258.439475,Fist,0.07812391757033765
1773477258.4404752,Fist,-0.06386237195692956
1773477258.4414752,Fist,-0.20584866148419678
1773477258.442475,Fist,-0.33492710650898516
1773477258.4434752,Fist,-0.44077143142931163
1773477258.4444752,Fist,-0.5117645761929452
1773477258.445475,Fist,-0.5401618340983987
1773477258.4464753,Fist,-0.525963205145672
1773477258.4474752,Fist,-0.4691686893347651
1773477258.4484751,Fist,-0.3710690711159259
1773477258.449475,Fist,-0.24844454834237695
1773477258.4504752,Fist,-0.10645825881510973
1773477258.4514751,Fist,0.038109599612653255
1773477258.452475,Fist,0.17235118243843317
1773477258.4534752,Fist,0.2820678607095033
1773477258.4544752,Fist,0.3543517899233848
1773477258.455475,Fist,0.3840398322790861
1773477258.4564753,Fist,0.3685504188761115
1773477258.4574752,Fist,0.30917433416470885
1773477258.458475,Fist,0.2097839314956218
1773477258.459475,Fist,0.08457783982157707
1773477258.4604752,Fist,-0.05482688080519438
1773477258.4614751,Fist,-0.1955223858822137
1773477258.4565613,Fist,-0.3246008309070021
1773477258.4575613,Fist,-0.4291543713770807
1773477258.4585614,Fist,-0.5001475161407143
1773477258.4595613,Fist,-0.5298355584964156
1773477258.4605613,Fist,-0.5156369295436889
1773477258.4615614,Fist,-0.46271476708352566
1773477258.4625614,Fist,-0.369778286665678
1773477258.4635613,Fist,-0.24715376389212906
1773477258.4645612,Fist,-0.10774904326535761
1773477258.4655614,Fist,0.03294646181166172
1773477258.4665613,Fist,0.16331569128669798
1773477258.4675612,Fist,0.26916001620702446
1773477258.4685614,Fist,0.3362808076199144
1773477258.4695613,Fist,0.3608057121746242
1773477258.4705613,Fist,0.3362808076199144
1773477258.4715614,Fist,0.2665784473065287
1773477258.4725614,Fist,0.17364196688868105
1773477258.4735613,Fist,0.04327273741364479
1773477258.4745612,Fist,-0.09871355211362243
1773477258.4755614,Fist,-0.2432814105413854
1773477258.4765613,Fist,-0.3736506400164217
1773477258.4775612,Fist,-0.48078574938699603
1773477258.4785614,Fist,-0.5504881097003818
1773477258.4795613,Fist,-0.5788853676058352
1773477258.4805613,Fist,-0.5659775231033564
1773477258.4815614,Fist,-0.5091830072924495
1773477258.4825613,Fist,-0.4136649579741061
1773477258.4835613,Fist,-0.28974965075030923
1773477258.4845614,Fist,-0.1490541456732899
1773477258.4855614,Fist,-0.00448628724552691
1773477258.4865613,Fist,0.12846451113000512
1773477258.4875612,Fist,0.23818118940107524
1773477258.4885614,Fist,0.3117559030652046
1773477258.4895613,Fist,0.34273472987115383
1773477258.4905612,Fist,0.3272453164681792
1773477258.4915614,Fist,0.27045080065727234
1773477258.4925613,Fist,0.17622353578917682
1773477258.4935613,Fist,0.05359901301562786
1773477258.4945614,Fist,-0.08322413871064782
1773477258.4955614,Fist,-0.2213380748871714
1773477258.4965613,Fist,-0.347834951011464
1773477258.4975612,Fist,-0.4498069225810468
1773477258.4985614,Fist,-0.5195092828944325
1773477258.4995613,Fist,-0.5466157563496381
1773477258.5005612,Fist,-0.5349986962974072
1773477258.5015614,Fist,-0.4769133960362524
1773477258.5025613,Fist,-0.38397691561840475
1773477258.5035613,Fist,-0.2613523928448558
1773477258.5045614,Fist,-0.12065688776783645
1773477258.5055614,Fist,0.02262018620967865
1773477258.5065613,Fist,0.15686176903545856
1773477258.5075614,Fist,0.2665784473065287
1773477258.5085614,Fist,0.34015316097065806
1773477258.5095613,Fist,0.3711319877766073
1773477258.5105612,Fist,0.35693335882388055
1773477258.5115614,Fist,0.2975572741124779
1773477258.5125613,Fist,0.2020392247941345
1773477258.5135612,Fist,0.07812391757033765
1773477258.5145614,Fist,-0.06257158750668168
1773477258.5155613,Fist,-0.20584866148419678
1773477258.5165613,Fist,-0.33750867540948093
1773477258.5175614,Fist,-0.44851613813079894
1773477258.5185614,Fist,-0.5246724206954241
1773477258.5195613,Fist,-0.5582328164018691
1773477258.5205612,Fist,-0.5491973252501339
1773477258.5215614,Fist,-0.5001475161407143
1773477258.5225613,Fist,-0.4020478979218751
1773477258.5235612,Fist,-0.28071415959857404
1773477258.5245614,Fist,-0.13872787007130682
1773477258.5255613,Fist,0.008421557256951928
1773477258.5265613,Fist,0.1452447089832276
1773477258.5275614,Fist,0.2588337406050414
1773477258.5285614,Fist,0.3375715920701623
1773477258.5295613,Fist,0.37242277222685516
1773477258.5305612,Fist,0.3608057121746242
1773477258.5315614,Fist,0.30788354971446097
1773477258.5325613,Fist,0.21494706929661334
1773477258.5335612,Fist,0.09490411542356014
1773477258.5345614,Fist,-0.043209820752963424
1773477258.5355613,Fist,-0.18261454137973487
1773477258.5365613,Fist,-0.31298377085477114
1773477258.5375614,Fist,-0.4188280957750976
1773477258.5385613,Fist,-0.492402809439227
1773477258.5395613,Fist,-0.5220908517949283
1773477258.5405614,Fist,-0.5078922228422016
1773477258.5415614,Fist,-0.45497006038203835
1773477258.5425613,Fist,-0.35816122661344707
1773477258.5435612,Fist,-0.23424591938965023
1773477258.5445614,Fist,-0.09096884541213512
1773477258.5455613,Fist,0.05618058191612363
1773477258.5465612,Fist,0.1930037336423993
1773477258.5475614,Fist,0.3053019808139652
1773477258.5485613,Fist,0.38145826337859035
1773477258.5495613,Fist,0.41372787463478744
1773477258.5505614,Fist,0.3995292456820607
1773477258.5515614,Fist,0.34273472987115383
